Type,Airline,Year,Month,Aircraft Number,Aircraft Hours,Aircraft Kilometres,Passenger Number,Passenger Kilometers,Seat Kilometers,Passenger Load Factor,Passenger Tonne Kilometer,Total Tonne Kilometer,Available Tonne Kilometer,Weight Load Factor
NonScheduledInternational,Total International,2020,12,5638,24418.227,18267.241,705313.0,2629580.094,3505880.392,75.005,222575.14,276604.748,466735.678,59.264
NonScheduledInternational,Total International,2021,1,6562,27572.143,21208.722,768535.0,2844620.903,3942726.188,72.149,239876.409,291268.139,515663.255,56.484
NonScheduledInternational,Total International,2021,2,6121,26018.767,19655.744,730070.0,2701582.092,3786193.724,71.354,232431.892,284668.546,493742.837,57.655
NonScheduledInternational,Total International,2021,3,6817,29318.55,21828.413,814739.0,3017801.954,4196079.883,71.92,258348.265,321871.613,569247.118,56.543
NonScheduledInternational,Total International,2021,4,6120,26494.473,20118.416,656481.0,2510451.817,3905657.259,64.277,223369.07,293366.437,536436.974,54.688
NonScheduledInternational,Total International,2021,5,3846,17182.623,13157.585,222466.0,890488.15,2230636.857,39.921,105458.651,169740.732,359132.404,47.264
NonScheduledInternational,Total International,2021,6,3311,14286.713,10886.082,223646.0,859991.839,1804808.849,47.65,75294.714,133564.076,274739.175,48.615
NonScheduledInternational,Total International,2021,7,4252,18303.54,13647.176,338597.0,1292477.321,2215378.087,58.341,113255.27,177307.634,339510.922,52.224
NonScheduledInternational,Total International,2021,8,5756,24334.117,18255.436,559795.0,2064255.245,3370784.754,61.24,178965.976,242957.239,463215.081,52.45
NonScheduledInternational,Total International,2021,9,7281,30144.287,22428.62,787960.0,2587351.319,4037270.343,64.087,219112.38,299583.973,562095.096,53.298
NonScheduledInternational,Total International,2021,10,8475,35306.257,26066.164,1045969.0,3529591.071,4909929.56,71.887,309571.726,396297.95,663839.735,59.698
NonScheduledInternational,Total International,2021,11,8526,36607.903,26971.901,1162717.0,4138165.807,5310904.483,77.918,385174.011,456971.177,780436.357,58.553
NonScheduledInternational,Total International,2021,12,9599,39857.457,30316.187,1387628.0,4855522.864,6120484.649,79.332,452251.649,529974.714,410554.103,129.088
NonScheduledInternational,Total International,2022,1,9826,41978.893,31131.345,1165458.0,4267051.05,6331179.917,67.397,399920.419,478361.177,790274.638,60.531
NonScheduledInternational,Total International,2022,2,8396,36516.697,26874.586,1108963.0,4089456.632,5463674.788,74.848,389112.096,468930.177,704919.104,66.523
NonScheduledInternational,Total International,2022,3,9880,43183.197,30878.793,1442487.0,5140542.47,6333939.669,81.159,482205.19,566143.035,815766.989,69.4
NonScheduledInternational,Total International,2022,4,496,1766.126,1247.627,6789.0,20454.516,41760.987,48.98,1591.597,12789.448,31362.71,40.779
NonScheduledInternational,Total International,2022,5,372,1298.503,904.55,2062.0,5412.853,9621.714,56.257,457.526,10033.025,20115.754,49.876
NonScheduledInternational,Total International,2022,6,376,1357.45,938.908,9243.0,31316.776,48480.192,64.597,2407.664,10144.782,19650.294,51.627
NonScheduledInternational,Total International,2022,7,365,1348.68,925.559,10807.0,36204.272,56361.722,64.236,2805.727,9569.818,18754.211,51.028
NonScheduledInternational,Total International,2022,8,321,1198.693,836.334,7471.0,22971.06,39811.816,57.699,1823.94,8798.807,17556.623,50.117
NonScheduledInternational,Total International,2022,9,233,826.19,600.355,3768.0,11966.331,25496.501,46.933,907.758,6082.152,11961.266,50.849
NonScheduledInternational,Total International,2022,10,179,647.083,463.714,3025.0,8918.357,18217.899,48.954,668.877,4539.454,8968.16,50.617
NonScheduledInternational,Total International,2022,11,180,641.9,454.95,4271.0,12320.968,25752.951,47.843,924.073,4263.048,8764.805,48.638
NonScheduledInternational,Total International,2022,12,209,734.65,507.67,6576.0,17237.912,36300.642,47.487,1309.632,4651.08,9799.837,47.461
NonScheduledInternational,Total International,2023,1,187,687.483,446.816,5776.0,16465.994,29656.398,55.523,1271.875,4403.216,8719.47,50.499
NonScheduledInternational,Total International,2023,2,94,302.083,207.136,2014.0,5537.577,7547.876,73.366,471.552,1952.624,3928.527,49.704
NonScheduledInternational,Total International,2023,3,131,159.0,213.501,701.0,2470.0,2622.0,94.203,222.0,3151.438,4057.519,77.669
NonScheduledInternational,Total International,2023,4,131,288.667,199.004,0.0,0.0,0.0,68.6125685931115,,946.437,3784.079,25.011
NonScheduledInternational,Total International,2023,5,81,417.3,144.525,909.0,2929.883,8075.202,36.282,243.84,483.632,2833.926,17.066
NonScheduledInternational,Total International,2023,6,353,10062.0,682.528,44222.0,103657.104,116899.614,88.672,12132.321,12521.113,21522.826,58.176
NonScheduledInternational,Total International,2023,7,326,1733.967,948.263,41217.0,139050.191,164730.755,84.411,12236.673,12578.788,20932.88,60.091
NonScheduledInternational,Total International,2023,8,85,372.273,157.07,2757.0,8217.536,9614.278,85.472,670.007,853.161,3328.528,25.632
NonScheduledInternational,Total International,2023,9,102,453.217,194.691,1617.0,7806.597,9435.208,82.739,586.202,891.948,4266.282,20.907
NonScheduledInternational,Total International,2023,10,105,456.033,242.679,4796.0,14732.013,20634.264,71.396,1104.901,2346.756,6454.68,36.357
NonScheduledInternational,Total International,2023,11,94,423.416,211.042,2296.0,8944.268,13022.244,68.685,670.82,1206.383,4774.98,25.265
NonScheduledInternational,Total International,2023,12,120,513.416,245.789,858.0,1825.401,1971.729,92.579,136.905,2078.813,4563.736,45.551
NonScheduledInternational,Total International,2024,1,168,972.333,314.58,559.0,1075.701,1091.097,98.589,80.678,1698.929,6471.408,26.253
NonScheduledInternational,Total International,2024,2,154,511.3,276.148,1414.0,3611.356,3853.986,93.704,270.852,2025.363,5831.893,34.729
NonScheduledInternational,Total International,2024,3,266,902.783,479.506,0.0,0.0,0.0,68.6125685931115,0.0,5004.554,10263.359,48.761
NonScheduledInternational,Total International,2024,4,224,857.833,455.785,0.0,0.0,0.0,68.6125685931115,0.0,4247.597,7879.442,53.907
NonScheduledInternational,Total International,2024,5,226,961.55,570.554,12242.0,51615.133,54170.991,95.282,3871.135,7726.916,15261.565,50.63
NonScheduledInternational,Total International,2024,6,226,927.467,380.403,4658.0,17922.726,18165.654,98.663,1344.0,6718.0,12345.0,54.419
NonScheduledInternational,Total International,2024,7,180,7365.5,483.945,7559.0,33258.185,36020.556,92.331,2496.041,6794.189,12480.36,54.439
NonScheduledInternational,Total International,2024,8,160,558.976,361.89,531.0,1348.706,1474.192,91.488,103.8,5146.735,8069.198,63.782
NonScheduledInternational,Total International,2024,10,184,626.483,431.664,152.0,315.856,785.484,40.212,23.689,6862.553,10017.496,68.506
NonScheduledInternational,Total International,2024,11,190,655.133,491.567,1403.0,4706.243,5141.36,91.537,414.157,7282.935,11837.248,61.526
NonScheduledInternational,Total International,2025,2,113,424.217,268.417,888.0,2137.12,2707.296,78.939,188.16,3878.951,5956.702,65.119
NonScheduledInternational,Total International,2025,3,141,509.317,337.067,155.0,253.58,309.204,82.011,19.018,4878.847,7402.039,65.912
NonScheduledInternational,Total International,2025,4,121,441.333,294.231,1359.0,3108.626,3963.582,78.43,233.147,4308.523,6495.58,66.33
NonScheduledInternational,Vistara,2020,6,4,26.23,11.42,357.0,858.57,1872.88,45.842,90.15,90.15,191.856,46.988
NonScheduledInternational,Vistara,2020,7,6,16.06,11.828,787.0,1557.376,1939.792,80.286,163.524,163.524,198.71,82.293
NonScheduledInternational,Vistara,2020,8,56,188.42,143.941,5000.0,12240.99,27255.976,44.911,1285.304,1571.985,3398.094,46.261
NonScheduledInternational,Vistara,2020,9,185,611.19,539.009,19790.0,64018.776,118530.916,54.01,6721.971,9822.523,17066.806,57.553
NonScheduledInternational,Vistara,2020,10,171,672.32,518.764,21809.0,69392.453,119047.112,58.29,7286.208,11347.535,17417.731,65.149
NonScheduledInternational,Vistara,2020,11,180,669.57,500.98,20584.0,57768.335,110876.432,52.102,6065.675,10108.415,15681.968,64.459
NonScheduledInternational,Vistara,2020,12,239,873.13,643.671,29791.0,89965.29,134701.5,66.789,9446.355,12478.374,18127.503,68.837
NonScheduledInternational,Vistara,2021,1,136,516.27,377.31,12733.0,42591.728,79212.564,53.769,4472.131,5752.798,9910.921,58.045
NonScheduledInternational,Vistara,2021,2,156,581.56,434.919,15243.0,49987.304,94827.024,52.714,5248.667,7485.567,13331.411,56.15
NonScheduledInternational,Vistara,2021,3,191,715.31,532.48,19597.0,63319.465,117554.612,53.864,6648.544,9839.983,16760.266,58.71
NonScheduledInternational,Vistara,2021,4,158,642.24,491.881,16205.0,59844.328,113977.172,52.506,6283.654,9537.695,16979.542,56.172
NonScheduledInternational,Vistara,2021,5,67,354.49,285.328,5931.0,27836.928,74130.752,37.551,2871.646,5429.939,12123.866,44.787
NonScheduledInternational,Vistara,2021,6,57,289.54,256.145,5633.0,24888.709,67478.776,36.884,2613.314,4558.127,11124.973,40.972
NonScheduledInternational,Vistara,2021,7,75,418.06,329.41,9034.0,37597.5,86910.134,43.26,3947.738,6256.47,14161.391,44.18
NonScheduledInternational,Vistara,2021,8,188,880.34,670.235,19680.0,83501.374,164891.479,50.64,8767.644,12366.807,25305.127,48.871
NonScheduledInternational,Vistara,2021,9,285,1229.45,943.525,29596.0,110623.692,225415.952,49.075,11615.488,16849.286,34064.15,49.463
NonScheduledInternational,Vistara,2021,10,334,1389.29,1046.383,40696.0,148102.057,243736.085,60.763,15550.716,20872.717,36079.217,57.852
NonScheduledInternational,Vistara,2021,11,323,1423.06,1068.746,48788.0,192665.931,255907.822,75.287,20229.923,26398.816,38804.042,68.031
NonScheduledInternational,Vistara,2021,12,453,1972.44,1473.853,64515.0,243636.879,332072.358,73.369,25581.872,31820.022,45530.028,69.888
NonScheduledInternational,Vistara,2022,1,437,1929.31,1456.512,49240.0,198468.605,332174.284,59.748,20839.204,26396.102,42812.322,61.655
NonScheduledInternational,Vistara,2022,2,365,1572.34,1191.547,48392.0,186770.094,274304.516,68.089,19610.86,25590.988,38904.633,65.779
NonScheduledInternational,Vistara,2022,3,448,1669.34,1314.929,66755.0,226216.353,294199.246,76.892,23575.93,30440.594,55932.424,54.424
NonScheduledInternational,Vistara,2022,4,6,11.42,18.306,527.0,1540.421,3295.08,46.749,108.0,108.533,3295.08,3.294
NonScheduledInternational,Vistara,2022,5,8,32.75,24.408,694.0,2028.562,4393.44,46.173,160.0,162.275,488.16,33.242
NonScheduledInternational,Vistara,2022,12,2,5.383,3.78,44.0,83.16,619.92,13.415,8.732,8.732,63.504,13.75
NonScheduledInternational,Vistara,2023,6,93,514.267,135.895,13186.0,19224.944,24461.1,78.594,2018.619,2018.619,2717.9,74.271
NonScheduledInternational,Vistara,2023,7,93,519.55,276.579,13016.0,37843.676,49784.22,76.015,3973.586,3973.586,5531.58,71.835
NonScheduledInternational,Vistara,2023,9,1,3.517,2.621,9.0,23.589,429.844,5.488,2.477,2.477,44.033,5.625
NonScheduledInternational,Vistara,2024,7,1,2.15,1.5,37.0,56.3,249.444,22.57,5.9,5.9,25.6,23.047
ScheduledDomestic,AIX Connect,2024,1,5158,9689.633,5223.556,802969.0,824479.344,941483.042,87.572,61835.951,66134.961,104471.12,63.305
ScheduledDomestic,AIX Connect,2024,2,4933,9296.0,5015.671,768022.0,791997.592,904055.772,87.605,59399.819,63500.419,100313.42,63.302
ScheduledDomestic,AIX Connect,2024,3,5074,9603.0,5198.0,769891.0,797436.0,936995.0,85.106,59807.0,63997.174,103969.98,61.554
ScheduledDomestic,AIX Connect,2024,4,4687,8917.1,4846.239,716857.0,749772.25,873583.38,85.827,56232.919,59893.57,96924.78,61.794
ScheduledDomestic,AIX Connect,2024,5,4511,8636.3,4728.24,703339.0,740843.459,852135.126,86.94,74084.346,78370.204,94564.8,82.875
ScheduledDomestic,AIX Connect,2024,6,4048,7725.8,4223.778,637860.0,674786.999,761644.692,88.596,67478.7,71254.814,84475.56,84.35
ScheduledDomestic,AIX Connect,2024,7,3916,7392.45,4020.043,590023.0,621406.434,724893.594,85.724,62140.643,65967.353,80400.86,82.048
ScheduledDomestic,AIX Connect,2024,8,3857,7316.5,3986.787,577347.0,607076.098,718957.8,84.438,60707.61,64191.195,79735.74,80.505
ScheduledDomestic,AIX Connect,2024,9,3684,7027.617,3846.924,535294.0,566013.822,693678.264,81.596,56601.382,58414.436,76938.48,75.924
ScheduledDomestic,Air Carnival,2016,8,88,122.26,1.667,4036.0,1683.306,2567.11,65.572,133.187,133.187,245.279,54.3
ScheduledDomestic,Air Carnival,2016,9,150,153.517,1.667,6357.0,2603.822,4309.34,60.423,209.842,209.842,408.125,51.416
ScheduledDomestic,Air Carnival,2016,10,188,216.03,76.628,7708.0,3140.474,5363.96,58.548,232.88,232.88,507.26,45.909
ScheduledDomestic,Air Carnival,2016,11,194,213.066,78.956,9232.0,3758.463,5526.92,68.003,288.94,288.94,522.5,55.3
ScheduledDomestic,Air Carnival,2016,12,234,257.067,96.778,9752.0,4007.39,6802.74,58.908,306.67,306.67,626.925,48.917
ScheduledDomestic,Air Carnival,2017,1,278,315.016,116.988,11041.0,4552.54,8049.16,56.559,367.0,367.0,759.364,48.33
ScheduledDomestic,Air Carnival,2017,2,266,272.75,109.872,13629.0,5661.302,7691.04,73.609,452.908,452.908,727.62,62.245
ScheduledDomestic,Air Carnival,2017,3,280,253.15,119.14,12970.0,5376.773,8297.68,64.799,411.0,411.0,756.225,54.349
ScheduledDomestic,Air Carnival,2017,4,21,4.68,8.792,1008.0,421.368,631.6,66.714,33.0,33.0,58.0,56.897
ScheduledDomestic,Air Costa,2015,1,1032,1150.0,695.0,65179.0,51209.0,66947.0,76.492,5012.0,5267.0,7050.0,74.709
ScheduledDomestic,Air Costa,2015,2,950,1310.0,638.0,61717.0,47820.0,61398.0,77.885,4715.0,4977.0,6455.0,77.103
ScheduledDomestic,Air Costa,2015,3,1046,1432.0,700.0,61790.0,46619.0,67337.0,69.232,4591.0,4896.0,7083.0,69.123
ScheduledDomestic,Air Costa,2015,4,980,1382.0,690.0,66134.0,51417.0,66898.0,76.859,5027.0,5297.0,7028.0,75.37
ScheduledDomestic,Air Costa,2015,5,801,1221.0,629.0,61345.0,51616.0,63562.0,81.206,5038.0,5313.0,6721.0,79.051
ScheduledDomestic,Air Costa,2015,6,946,1359.0,685.0,65903.0,53277.41,67294.4,79.171,5195.08,5547.23,7071.33,78.447
ScheduledDomestic,Air Costa,2015,7,938,1356.0,689.12,68327.0,55519.0,67977.0,81.673,5451.0,5798.9,7152.3,81.077
ScheduledDomestic,Air Costa,2015,8,883,1282.5,666.28,62026.0,51422.0,66501.0,77.325,5040.0,5344.0,7038.0,75.931
ScheduledDomestic,Air Costa,2015,9,839,1230.0,636.0,59341.0,50220.0,63627.0,78.929,4943.0,5235.0,6649.0,78.734
ScheduledDomestic,Air Costa,2015,10,773,972.11,624.0,57942.0,50267.0,64091.0,78.431,4899.0,5091.0,6626.0,76.834
ScheduledDomestic,Air Costa,2015,11,628,813.0,499.0,45620.0,39962.0,51227.0,78.01,3918.5,4102.5,5425.93,75.609
ScheduledDomestic,Air Costa,2015,12,691,833.1,518.0,55444.0,45720.0,52518.0,87.056,4468.9,4627.9,5556.87,83.282
ScheduledDomestic,Air Costa,2016,1,765,903.36,561.0,58607.0,47775.0,56885.0,83.985,4677.0,4850.0,6004.0,80.779
ScheduledDomestic,Air Costa,2016,2,690,798.0,491.0,56760.0,44041.0,50590.0,87.055,4342.0,4505.0,5333.0,84.474
ScheduledDomestic,Air Costa,2016,3,608,775.43,483.0,54387.0,44391.0,54082.0,82.081,4354.27,4527.37,5742.0,78.847
ScheduledDomestic,Air Costa,2016,4,714,879.19,560.0,64459.0,52416.0,62393.0,84.009,5113.0,5333.0,6660.0,80.075
ScheduledDomestic,Air Costa,2016,5,714,906.417,563.0,65321.0,53773.46,62761.74,85.679,5467.59,5653.66,6684.36,84.58
ScheduledDomestic,Air Costa,2016,6,698,876.183,549.0,62187.0,49822.0,61124.0,81.51,5057.0,5289.0,6524.0,81.07
ScheduledDomestic,Air Costa,2016,7,744,936.0,581.0,65239.0,52340.0,64771.0,80.808,5302.0,5536.0,6904.0,80.185
ScheduledDomestic,Air Costa,2016,8,721,885.933,550.0,55188.0,43382.0,61251.0,70.827,4246.0,4440.0,6531.0,67.983
ScheduledDomestic,Air Costa,2016,9,648,836.15,527.0,50799.0,43269.0,58697.0,73.716,4256.0,4446.0,6259.0,71.034
ScheduledDomestic,Air Costa,2016,10,657,911.266,611.0,51223.0,48181.0,68190.0,70.657,4676.0,4899.0,7229.0,67.769
ScheduledDomestic,Air Costa,2016,11,646,928.966,603.0,52240.0,49775.0,67134.0,74.143,4895.0,5090.0,7164.0,71.05
ScheduledDomestic,Air Costa,2016,12,582,824.833,538.0,49599.0,46128.0,59990.0,76.893,4508.0,4724.0,6402.0,73.789
ScheduledDomestic,Air Costa,2017,1,490,721.3,452.0,44092.0,41089.0,50652.0,81.12,4024.3,4217.2,5399.4,78.105
ScheduledDomestic,Air Costa,2017,2,440,577.717,371.0,40234.0,35228.0,41501.0,84.885,3462.0,3608.0,4387.2,82.239
ScheduledDomestic,Air Deccan,2018,1,120,81.2,38.0,1071.0,342.0,680.0,50.294,25.67,25.67,75.562,33.972
ScheduledDomestic,Air Deccan,2018,2,78,78.0,24.0,927.0,299.963,440.0,68.173,25.5,25.5,48.98,52.062
ScheduledDomestic,Air Deccan,2018,3,32,32.0,98.13,302.0,93.724,176.634,53.061,7.96,7.96,39.58,20.111
ScheduledDomestic,Air Deccan,2018,4,78,68.0,25.265,468.0,158.983,454.77,34.959,79.6,79.6,341.0,23.343
ScheduledDomestic,Air Deccan,2018,5,172,160.0,50.254,1391.0,470.17,964.584,48.743,784.182,784.182,6846.0,11.455
ScheduledDomestic,Air Deccan,2018,6,75,67.24,25.04,573.0,201.467,450.72,44.699,286.5,286.5,3958.0,7.239
ScheduledDomestic,Air Deccan,2018,7,17,16.0,5.303,58.0,18.114,95.454,18.977,264.313,264.313,3958.0,6.678
ScheduledDomestic,Air Deccan,2018,8,152,120.0,49.471,1374.0,442.647,845.597,52.347,3762.499,3762.499,22105.0,17.021
ScheduledDomestic,Air Deccan,2018,9,192,150.0,511.67,1268.0,377.093,887.363,42.496,12626.0,12626.0,32052.905,39.391
ScheduledDomestic,Air Deccan,2018,10,80,60.0,15.672,203.0,52.406,281.462,18.619,4454.51,4454.51,12626.0,35.28
ScheduledDomestic,Air Deccan,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ScheduledDomestic,Air Deccan,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ScheduledDomestic,Air Heritage,2019,1,36,25.0,12.249,307.0,103.721,302.94,34.238,7.779,7.779,9.071,85.756
ScheduledDomestic,Air Heritage,2019,2,26,22.0,10.129,225.0,87.552,91.161,96.041,6.566,6.566,9.071,72.385
ScheduledDomestic,Air Heritage,2019,9,63,48.0,28.665,520.0,236.6,257.985,91.711,17745.0,17745.0,194922.0,9.104
ScheduledDomestic,Air Heritage,2019,10,113,91.0,51.712,991.0,453.468,465.408,97.435,34010.1,34010.1,351641.6,9.672
ScheduledDomestic,Air Heritage,2019,11,30,31.0,13.76,238.0,109.17,123.84,88.154,8187.75,8187.75,93568.0,8.751
ScheduledDomestic,Air Heritage,2019,12,127,108.15,58.225,1112.0,509.81,524.025,97.287,38235.75,38235.75,395930.0,9.657
ScheduledDomestic,Air Heritage,2020,1,100,98.0,45.874,792.0,363.44,412.866,88.029,27258.0,27258.0,311943.2,8.738
ScheduledDomestic,Air Heritage,2020,2,80,69.2,36.708,692.0,317.522,330.372,96.11,23814.15,23814.15,249614.4,9.54
ScheduledDomestic,Air Heritage,2020,3,49,43.0,22.471,406.0,186.237,202.239,92.088,13967.775,13967.775,152802.8,9.141
ScheduledDomestic,Air India,2015,1,8840,15537.0,10797.0,1104361.0,1074907.0,1300810.0,82.634,98875.0,110573.0,148723.0,74.348
ScheduledDomestic,Air India,2015,2,7974,14006.0,9682.0,1010005.0,972342.0,1163372.0,83.58,89432.0,100088.0,132529.0,75.522
ScheduledDomestic,Air India,2015,3,8804,15531.0,10689.0,996246.0,956765.0,1290697.0,74.128,87808.0,99375.0,145869.0,68.126
ScheduledDomestic,Air India,2015,4,8384,14863.0,10161.0,999526.0,970285.0,1232577.0,78.72,89110.0,99813.0,139800.0,71.397
ScheduledDomestic,Air India,2015,5,8600,15390.0,10358.0,1043708.0,1024659.0,1271688.0,80.575,94171.0,104983.0,144354.0,72.726
ScheduledDomestic,Air India,2015,6,8390,15099.0,8390.0,934155.0,913497.0,1239636.0,73.691,83870.0,93842.0,140683.0,66.705
ScheduledDomestic,Air India,2015,7,8755,15809.0,10609.0,1032276.0,1010073.0,1291584.0,78.204,92767.0,103153.0,146125.0,70.592
ScheduledDomestic,Air India,2015,8,8753,15650.0,10627.0,1058866.0,1029339.0,1292299.0,79.652,94540.0,104683.0,145556.0,71.919
ScheduledDomestic,Air India,2015,9,8364,14905.0,10020.0,990986.0,949092.0,1229233.0,77.21,87202.0,96184.0,137704.0,69.848
ScheduledDomestic,Air India,2015,10,8812,15867.0,10099.0,1015358.0,980553.0,1312039.0,74.735,90069.0,100540.0,147105.0,68.346
ScheduledDomestic,Air India,2015,11,8732,15816.0,9018.0,1119595.0,1071721.0,1307551.0,81.964,98458.0,107654.0,145835.0,73.819
ScheduledDomestic,Air India,2015,12,8857,16222.0,9241.0,1217671.0,1158949.0,1332934.0,86.947,106565.0,115709.0,149161.0,77.573
ScheduledDomestic,Air India,2016,1,8964,16491.0,9364.0,1157645.0,1099577.0,1340661.0,82.018,101107.0,109337.0,149600.0,73.086
ScheduledDomestic,Air India,2016,2,8482,15485.0,8909.0,1085634.0,1015279.0,1266015.0,80.195,93388.0,101572.0,142113.0,71.473
ScheduledDomestic,Air India,2016,3,9029,16452.0,9547.0,1086743.0,1026262.0,1351725.0,75.922,92469.0,99710.0,152513.0,65.378
ScheduledDomestic,Air India,2016,4,9008,16248.0,9422.0,1117795.0,1059358.0,1337619.0,79.197,97357.0,104383.0,149958.0,69.608
ScheduledDomestic,Air India,2016,5,9390,17137.0,9826.0,1246137.0,1193980.0,1403744.0,85.057,109720.0,117130.0,157421.0,74.406
ScheduledDomestic,Air India,2016,6,8972,16245.0,9370.0,1156490.0,1116084.0,1352302.0,82.532,102537.0,109668.0,152016.0,72.142
ScheduledDomestic,Air India,2016,7,9218,16991.0,9597.0,1177504.0,1121939.0,1389369.0,80.752,103067.0,111011.0,155885.0,71.213
ScheduledDomestic,Air India,2016,8,9171,16844.0,9572.0,1134913.0,1075713.0,1378742.0,78.021,98847.0,106481.0,155042.0,68.679
ScheduledDomestic,Air India,2016,9,8885,16081.0,9247.0,1117959.0,1062026.0,1337813.0,79.385,97668.0,104458.0,151047.0,69.156
